,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_int,Geography_France,Geography_Germany,Geography_Spain,Exited,Age,CreditScore
1729,0,132255.99,2,0,1,74588.41,0,1,0,0,0,3.4965075614664802,6.456769655572163
1730,7,0.0,2,1,0,31288.77,0,1,0,0,0,2.995732273553991,6.745236349484363
1731,4,0.0,2,1,0,58561.31,1,0,0,1,0,3.784189633918261,6.398594934535208
1732,5,121973.28,1,1,0,148804.36,0,1,0,0,0,3.8918202981106265,6.5998704992128365
1733,7,99462.8,2,1,1,51117.06,0,0,1,0,0,3.4657359027997265,6.419994928147142
1734,3,165878.76,2,1,1,164537.17,1,0,1,0,0,3.044522437723423,6.51025834052315
1735,8,117494.27,1,0,0,61977.82,0,1,0,0,0,3.4011973816621555,6.464588303689961
1736,0,138577.34,1,1,0,193362.99,1,0,1,0,0,3.367295829986474,6.450470422144176
1737,9,0.0,1,1,1,47722.79,0,0,0,1,0,3.6635616461296463,6.645090969505644
1738,8,107525.07,1,1,0,18510.41,0,0,0,1,0,3.713572066704308,6.679599185844383
1739,7,139224.92,2,1,0,65057.71,0,1,0,0,0,3.1354942159291497,6.5722825426940075
1740,7,121453.63,1,0,0,46374.64,1,1,0,0,0,3.7376696182833684,6.543911845564792
1741,4,0.0,2,0,1,42039.67,1,1,0,0,0,3.2188758248682006,6.616065185132817
1742,1,77354.37,1,0,0,138192.98,1,0,1,0,1,3.9889840465642745,6.369900982828227
1743,6,0.0,1,1,1,22735.45,0,1,0,0,0,3.6888794541139363,6.16541785423142
1744,7,79259.99,1,0,1,186910.74,1,1,0,0,0,3.6635616461296463,6.745236349484363
1745,2,116295.29,1,1,0,75285.47,0,1,0,0,0,3.4011973816621555,6.270988431858299
1746,1,0.0,1,0,1,130260.11,1,0,0,1,1,4.07753744390572,6.369900982828227
1747,9,74309.81,1,1,0,15034.93,0,0,1,0,0,3.5263605246161616,6.373319789577012
1748,2,152797.9,1,1,0,175709.4,0,0,1,0,1,3.5263605246161616,6.513230110912307
1749,9,133701.07,2,1,0,101069.71,0,1,0,0,1,3.7376696182833684,6.313548046277095
1750,7,114430.18,2,1,1,153012.13,1,0,1,0,0,3.4965075614664802,6.398594934535208
1751,7,127504.57,1,0,0,86173.92,0,1,0,0,0,3.367295829986474,6.293419278846481
1752,2,84113.41,1,1,0,197548.63,1,0,1,0,0,3.713572066704308,6.612041034833092
1753,10,101126.66,2,0,0,37042.8,1,0,0,1,0,3.1354942159291497,6.38856140554563
1754,5,103564.83,2,1,0,121085.72,0,0,1,0,0,3.4965075614664802,6.584791392385716
1755,7,0.0,1,0,1,194113.99,1,0,0,1,1,3.9512437185814275,6.278521424165844
1756,2,168178.21,2,0,1,101273.23,0,1,0,0,0,3.6109179126442243,6.42648845745769
1757,1,143903.11,1,1,1,118711.75,1,0,1,0,1,3.6635616461296463,6.259581464064923
1758,5,129753.69,1,1,0,582.53,1,0,1,0,0,3.4011973816621555,6.464588303689961
1759,9,0.0,2,1,0,192381.21,0,1,0,0,0,3.5553480614894135,6.369900982828227
1760,5,110641.18,1,0,1,136507.69,0,1,0,0,1,3.6375861597263857,6.255750041753367
1761,4,166909.2,2,1,0,138871.12,1,1,0,0,1,3.58351893845611,6.495265555937008
1762,1,154139.45,1,1,1,60728.89,1,1,0,0,0,3.5263605246161616,6.630683385642372
1763,7,97459.06,1,0,0,189175.71,0,1,0,0,0,3.6375861597263857,6.57507584059962
1764,1,0.0,2,1,1,102547.56,0,1,0,0,0,3.6888794541139363,6.415096959171596
1765,6,112088.04,2,1,1,36706.56,0,0,1,0,0,3.7612001156935624,6.641182169740591
1766,3,0.0,2,1,1,44756.25,1,1,0,0,0,3.5263605246161616,6.455198563340122
1767,7,0.0,2,1,1,132870.15,1,1,0,0,0,3.871201010907891,6.70196036600254
1768,1,141038.57,2,0,0,16287.38,0,0,0,1,0,3.332204510175204,6.633318433280377
1769,2,84468.67,2,1,1,121945.42,0,0,1,0,0,3.6635616461296463,6.408528791059498
1770,4,118520.26,1,0,0,131173.9,1,0,0,1,1,3.58351893845611,6.586171654854675
1771,1,142663.46,1,0,1,88669.89,0,1,0,0,0,3.6109179126442243,6.396929655216146
1772,4,118627.16,2,1,1,160835.3,0,0,1,0,0,3.295836866004329,6.486160788944089
1773,1,137523.02,1,0,0,24761.36,0,0,0,1,0,3.5263605246161616,6.461468176353717
1774,7,110976.23,2,1,0,138526.96,0,1,0,0,0,3.332204510175204,6.0844994130751715
1775,8,107283.4,1,0,0,157442.75,1,1,0,0,0,3.6375861597263857,6.3080984415095305
1776,5,0.0,2,0,0,105295.77,0,1,0,0,0,3.6375861597263857,6.432940092739179
1777,4,124314.45,1,0,0,97782.92,0,1,0,0,0,3.5263605246161616,6.5722825426940075
1778,5,95858.37,1,1,1,68255.88,1,1,0,0,0,3.713572066704308,6.48768401848461
1779,2,0.0,2,1,0,108790.95,0,1,0,0,0,3.58351893845611,6.555356891810665
1780,8,0.0,2,1,0,143706.18,0,1,0,0,0,3.4965075614664802,6.687108607866515
1781,0,0.0,1,0,0,148993.47,1,0,0,1,0,3.58351893845611,6.675823221634848
1782,6,117707.18,2,0,0,95277.15,1,1,0,0,1,3.5553480614894135,6.317164686747284
1783,1,135289.33,2,0,1,152956.33,0,0,0,1,0,3.6375861597263857,6.278521424165844
1784,8,174060.46,1,1,1,94925.62,0,1,0,0,0,3.58351893845611,6.489204931325317
1785,3,114446.84,2,1,1,87308.18,0,0,1,0,0,3.6888794541139363,6.569481420414296
1786,2,0.0,2,1,0,83978.86,0,0,0,1,1,3.6109179126442243,6.566672429803241
1787,1,157848.53,1,0,0,37543.93,0,1,0,0,1,3.2188758248682006,6.505784060128229
1788,8,0.0,1,0,1,104889.3,1,1,0,0,0,3.7612001156935624,6.0844994130751715
1789,6,0.0,2,1,1,149705.25,1,0,0,1,0,3.6109179126442243,6.637258031284457
1790,3,108071.36,2,1,1,16445.79,1,0,1,0,0,4.30406509320417,6.546785410760524
1791,8,14262.8,2,1,0,54689.16,1,0,0,1,0,3.5553480614894135,6.553933404025811
1792,7,102749.72,1,0,1,194913.86,0,0,0,1,0,3.713572066704308,6.530877627725885
1793,1,161757.87,2,1,1,146371.72,0,0,0,1,0,3.58351893845611,6.444131256700441
1794,1,0.0,2,1,0,156603.7,0,1,0,0,0,3.6375861597263857,6.71295620067707
1795,5,95698.79,1,0,1,182566.76,1,0,1,0,0,3.5553480614894135,6.52649485957079
1796,9,124969.13,1,1,0,60194.05,0,1,0,0,0,3.6109179126442243,6.318968113746434
1797,4,93960.35,1,1,0,36579.53,0,0,1,0,1,3.784189633918261,6.472346294500901
1798,4,88308.87,3,0,0,5862.53,1,1,0,0,1,3.9318256327243257,6.570882962339584
1799,10,0.0,2,1,1,143030.09,1,0,0,1,0,3.6635616461296463,6.745236349484363
1800,3,0.0,2,1,1,62700.08,1,1,0,0,0,4.07753744390572,6.569481420414296
1801,7,112935.87,1,1,1,99017.34,0,1,0,0,0,3.4011973816621555,6.113682179832232
1802,8,98567.1,1,1,0,187987.01,1,0,0,1,0,3.1780538303479458,6.52649485957079
1803,1,180530.51,1,0,0,123454.62,1,1,0,0,0,3.258096538021482,6.3578422665081
1804,5,140931.57,1,0,1,10921.5,0,1,0,0,0,3.4965075614664802,6.313548046277095
1805,7,148913.72,2,1,0,53817.23,1,0,1,0,0,3.4339872044851463,6.645090969505644
1806,7,0.0,2,0,0,81617.4,0,1,0,0,0,3.6375861597263857,6.53813982376767
1807,2,0.0,1,0,1,192298.84,1,1,0,0,1,3.8918202981106265,6.706862336602747
1808,5,0.0,2,0,0,143882.25,0,1,0,0,0,3.713572066704308,6.6052979209482015
1809,6,115335.32,2,1,1,53130.41,1,1,0,0,0,3.912023005428146,6.459904454377535
1810,0,0.0,2,1,1,190454.04,1,1,0,0,0,4.174387269895637,6.478509642208569
1811,0,0.0,2,0,1,111906.0,1,1,0,0,0,3.258096538021482,6.658011045870748
1812,7,134678.13,1,1,0,113177.95,1,0,1,0,0,3.4965075614664802,6.745236349484363
1813,9,0.0,2,1,0,30529.88,0,1,0,0,0,3.6375861597263857,6.720220155135295
1814,2,90547.48,2,1,1,18800.13,0,0,1,0,0,3.4339872044851463,6.361302477572996
1815,9,103324.78,1,1,1,46127.7,0,1,0,0,0,3.4657359027997265,6.234410725718371
1816,3,114590.58,1,0,0,75585.48,0,1,0,0,0,3.367295829986474,6.274762021241939
1817,3,91286.51,1,1,0,63085.94,1,0,1,0,0,3.58351893845611,6.4425401664681985
1818,5,163340.12,2,1,1,74415.2,0,0,0,1,0,3.4657359027997265,6.450470422144176
1819,8,150900.29,2,0,1,139889.15,0,0,0,1,0,3.8066624897703196,6.570882962339584
1820,9,124577.33,1,1,1,7267.25,0,0,0,1,0,3.1354942159291497,6.403574197934815
1821,1,0.0,2,0,0,186826.22,0,0,0,1,0,3.5553480614894135,6.4457198193855785
1822,4,91292.7,1,1,1,162149.07,1,0,0,1,0,3.4339872044851463,6.745236349484363
1823,8,93716.72,1,1,1,180150.49,1,0,1,0,1,4.04305126783455,6.669498089857879
1824,4,111723.08,1,1,1,83478.12,1,1,0,0,0,3.6109179126442243,6.682108597449809
1825,4,110765.68,1,1,0,26163.74,0,0,1,0,1,3.8066624897703196,6.646390514847729
1826,9,173459.45,2,1,1,44381.06,0,0,1,0,0,3.2188758248682006,6.343880434126331
1827,7,169649.73,2,0,1,136365.0,1,0,0,1,1,3.091042453358316,6.052089168924417
1828,9,0.0,2,0,0,99294.22,1,0,0,1,0,3.4339872044851463,6.304448802421981
1829,8,116917.07,1,0,0,173464.43,0,0,1,0,1,3.8066624897703196,6.586171654854675
1830,5,0.0,2,1,1,127543.81,0,1,0,0,0,3.6109179126442243,6.226536669287466
1831,7,0.0,2,1,1,52526.65,1,1,0,0,0,3.58351893845611,6.448889394146858
1832,0,0.0,1,1,0,32589.45,0,1,0,0,0,3.091042453358316,6.429719478039138
1833,8,130627.66,1,1,0,47161.25,0,0,1,0,1,3.4657359027997265,6.4967749901858625
1834,5,56580.95,2,0,1,45424.13,1,0,0,1,0,3.828641396489095,6.551080335043404
1835,6,142316.14,1,1,1,8018.49,0,0,1,0,0,3.6375861597263857,6.54534966033442
1836,6,0.0,2,1,1,195668.0,0,0,0,1,0,3.4339872044851463,6.642486801367256
1837,7,152759.0,2,1,0,133167.11,0,1,0,0,1,4.02535169073515,6.329720905522696
1838,0,109733.2,2,0,0,123602.11,0,0,1,0,1,3.6635616461296463,5.857933154483459
1839,9,117444.51,1,1,1,186238.85,0,1,0,0,0,3.9889840465642745,6.559615237493242
1840,5,76001.57,1,1,1,158668.87,1,0,0,1,0,3.5263605246161616,6.139884552226255
1841,3,107747.57,1,1,0,9249.36,1,1,0,0,0,3.5263605246161616,6.2166061010848646
1842,8,0.0,2,1,1,116581.1,1,0,0,1,0,3.5553480614894135,6.61338421837956
1843,1,134997.49,2,1,0,44688.08,1,1,0,0,0,3.58351893845611,6.375024819828097
1844,2,0.0,2,1,1,148608.39,1,1,0,0,0,3.871201010907891,6.502790045915623
1845,9,0.0,1,0,1,188670.9,0,1,0,0,1,3.58351893845611,6.602587892189336
1846,7,0.0,1,1,0,107067.37,1,0,0,1,0,3.4011973816621555,6.184148890937483
1847,0,64345.21,1,0,1,61759.33,1,0,0,1,1,3.6109179126442243,6.380122536899765
1848,8,141665.63,1,0,1,192776.64,1,0,1,0,0,3.5553480614894135,6.249975242259483
1849,8,0.0,2,1,0,46735.19,1,0,0,1,0,3.367295829986474,6.364750756851911
1850,5,136624.6,2,1,1,169117.74,1,0,1,0,0,3.4965075614664802,6.665683717782408
1851,4,161209.66,1,1,1,89081.41,1,1,0,0,0,3.9512437185814275,6.683360945766275
1852,10,95010.92,1,1,1,105227.86,0,0,0,1,0,3.6375861597263857,6.548219102762372
1853,4,167545.32,1,1,0,128246.81,1,1,0,0,0,3.713572066704308,6.593044534142437
1854,4,109044.6,1,0,0,94554.74,1,0,1,0,1,3.58351893845611,6.606650186198215
1855,9,122031.55,1,1,1,33823.5,1,1,0,0,1,3.8501476017100584,6.665683717782408
1856,2,27755.97,1,1,0,97468.44,1,0,0,1,1,3.367295829986474,6.267200548541362
1857,1,118560.55,1,1,1,164137.36,1,1,0,0,0,3.367295829986474,6.298949246855942
1858,4,0.0,2,1,1,191313.7,0,1,0,0,0,4.110873864173311,6.558197802812269
1859,9,0.0,2,1,1,65257.57,0,1,0,0,0,3.5263605246161616,6.52795791762255
1860,8,97840.72,1,1,1,178222.77,1,0,0,1,0,3.332204510175204,6.459904454377535
1861,2,158651.29,2,1,1,179445.28,1,0,1,0,0,3.6375861597263857,6.336825731146441
1862,9,175303.06,1,1,0,65500.53,0,1,0,0,1,3.784189633918261,6.175867270105761
1863,8,96950.21,1,1,0,97877.92,0,0,0,1,0,3.2188758248682006,6.594413459749778
1864,7,123859.6,1,0,1,113051.57,0,1,0,0,0,3.8066624897703196,6.408528791059498
1865,7,0.0,2,1,1,105969.05,1,1,0,0,0,3.4657359027997265,6.633318433280377
1866,9,0.0,1,1,1,122996.76,1,1,0,0,0,4.248495242049359,6.326149473155099
1867,3,85227.84,1,1,1,68087.15,1,1,0,0,0,3.4965075614664802,6.5722825426940075
1868,8,97786.08,2,0,1,21478.36,0,1,0,0,0,3.58351893845611,6.486160788944089
1869,7,128135.99,1,1,0,158437.73,0,0,1,0,0,3.4965075614664802,6.480044561926653
1870,6,0.0,2,0,0,76551.7,0,0,0,1,0,3.4965075614664802,6.436150368369428
1871,2,85996.19,1,1,0,15887.68,0,0,0,1,0,3.58351893845611,6.452048954437226
1872,10,0.0,2,1,1,33741.84,1,0,0,1,0,3.912023005428146,6.745236349484363
1873,1,104502.11,1,1,0,20652.69,1,0,1,0,0,3.6635616461296463,6.490723534502507
1874,5,95772.97,1,1,1,112781.5,0,0,0,1,0,3.5553480614894135,6.270988431858299
1875,5,98108.79,1,0,1,119996.95,0,0,0,1,0,3.4339872044851463,6.349138991379798
1876,9,131607.28,4,0,1,6981.43,0,0,1,0,1,3.6635616461296463,6.461468176353717
1877,9,63127.41,2,1,0,185211.28,0,0,0,1,1,4.007333185232471,6.646390514847729
1878,7,0.0,2,1,1,78436.36,0,0,0,1,0,3.5553480614894135,6.473890696352274
1879,9,0.0,1,0,1,139048.0,0,1,0,0,0,3.4339872044851463,6.361302477572996
1880,9,140355.56,2,1,0,136329.96,1,0,1,0,0,3.58351893845611,6.3784261836515865
1881,2,0.0,2,1,1,14721.8,1,0,0,1,0,3.58351893845611,6.272877006546167
1882,2,0.0,2,0,1,3430.38,0,1,0,0,0,3.4011973816621555,6.7226297948554485
1883,7,107418.27,1,0,1,160450.21,0,0,1,0,0,3.1780538303479458,6.672032945461067
1884,6,0.0,2,1,0,1485.27,0,1,0,0,0,3.5553480614894135,6.486160788944089
1885,6,0.0,2,1,1,19720.08,0,0,0,1,0,3.4657359027997265,6.333279628139691
1886,7,167557.12,1,1,1,41183.02,0,0,0,1,0,3.6635616461296463,6.502790045915623
1887,8,117300.02,1,1,0,139410.08,0,0,0,1,0,3.5263605246161616,6.418364935936212
1888,7,0.0,2,1,1,163691.48,0,1,0,0,0,4.0943445622221,6.061456918928017
1889,9,143672.9,1,1,1,115147.33,1,1,0,0,0,3.1354942159291497,6.499787040655854
1890,4,0.0,2,1,1,74945.11,0,1,0,0,0,3.4965075614664802,6.594413459749778
1891,1,0.0,2,1,1,180363.56,1,1,0,0,0,3.6109179126442243,6.369900982828227
1892,8,76798.92,1,0,0,196021.73,1,0,1,0,0,3.4339872044851463,6.452048954437226
1893,3,0.0,2,1,1,125979.36,0,1,0,0,0,3.5263605246161616,6.1903154058531475
1894,7,115309.75,1,1,0,111421.77,1,0,0,1,0,3.8918202981106265,6.282266746896006
1895,7,178171.04,2,1,1,115818.51,1,1,0,0,0,3.367295829986474,6.654152520183219
1896,3,0.0,2,0,1,179360.76,1,0,0,1,0,3.6375861597263857,6.745236349484363
1897,0,0.0,2,0,0,82351.06,1,0,0,1,0,3.6109179126442243,6.511745329644728
1898,5,127258.79,1,1,1,192744.23,1,0,1,0,1,3.8066624897703196,6.745236349484363
1899,6,0.0,1,1,1,113408.47,1,0,0,1,0,3.4011973816621555,6.440946540632921
1900,8,0.0,1,1,1,124641.42,1,1,0,0,0,3.4965075614664802,6.345636360828596
1901,5,0.0,2,0,1,54871.02,0,0,0,1,0,4.204692619390966,6.679599185844383
1902,10,0.0,1,1,1,98820.09,1,0,0,1,0,3.4965075614664802,6.650279048587422
1903,2,0.0,2,1,1,45570.84,0,0,0,1,0,3.58351893845611,6.62273632394984
1904,1,107569.96,1,1,1,182336.45,1,0,0,1,0,4.23410650459726,6.437751649736401
1905,9,134874.4,1,1,1,118825.56,0,0,1,0,0,2.995732273553991,6.282266746896006
1906,4,0.0,2,1,0,103372.79,1,1,0,0,0,3.367295829986474,6.666956792429207
1907,3,0.0,2,1,1,43486.73,1,1,0,0,0,4.204692619390966,6.429719478039138
1908,6,0.0,2,1,1,40062.99,1,0,0,1,0,3.871201010907891,6.405228458030842
1909,3,0.0,2,1,0,46175.7,1,0,0,1,0,3.4657359027997265,6.507277712385012
1910,0,70105.87,1,1,1,120830.73,0,0,0,1,0,3.7376696182833684,6.424869023905388
1911,9,0.0,2,1,0,5967.09,0,1,0,0,0,3.713572066704308,6.38856140554563
1912,4,78939.15,1,1,0,122134.56,1,0,1,0,1,3.367295829986474,6.532334292222349
1913,6,105128.85,2,1,1,62972.13,0,0,1,0,0,3.4011973816621555,6.6293632534374485
1914,2,113836.27,1,1,1,174815.54,0,0,0,1,0,3.4339872044851463,6.61472560020376
1915,7,0.0,1,0,1,192841.13,0,0,0,1,0,3.2188758248682006,6.220590170099739
1916,1,100900.5,1,0,0,33310.72,0,0,1,0,1,3.871201010907891,6.297109319933935
1917,3,129248.11,2,1,0,72876.43,1,0,1,0,1,3.6888794541139363,6.059123195581797
1918,3,109118.05,2,0,1,50911.41,1,1,0,0,0,3.332204510175204,6.643789733147672
1919,7,0.0,1,1,1,142400.27,0,1,0,0,1,4.02535169073515,6.42648845745769
1920,7,0.0,2,0,1,48778.46,1,1,0,0,0,3.4339872044851463,6.3818160174060985
1921,5,126397.66,1,0,0,156361.58,1,1,0,0,1,3.5553480614894135,6.489204931325317
1922,9,108546.16,3,1,0,133807.77,0,1,0,0,1,3.58351893845611,6.437751649736401
1923,2,148061.89,1,1,0,179128.69,0,1,0,0,1,3.58351893845611,6.57507584059962
1924,8,122277.87,1,1,1,91810.71,0,1,0,0,0,3.784189633918261,6.502790045915623
1925,3,0.0,2,1,0,173195.33,0,1,0,0,0,3.1780538303479458,6.6895992691789665
1926,1,0.0,2,0,1,182270.88,0,1,0,0,0,3.4339872044851463,6.541029999189903
1927,8,152899.24,2,1,0,177130.33,0,0,1,0,0,3.58351893845611,6.591673732008658
1928,3,134388.11,1,0,0,49954.79,0,0,1,0,1,3.9889840465642745,6.182084906716632
1929,3,109740.62,1,1,0,141896.74,1,0,0,1,0,3.6888794541139363,6.448889394146858
1930,6,92366.72,2,1,0,120661.71,0,0,1,0,0,3.1354942159291497,6.284134161070802
1931,4,129109.02,1,0,0,149814.68,1,1,0,0,1,3.258096538021482,6.35088571671474
1932,5,0.0,2,1,1,41782.7,1,0,0,1,0,4.02535169073515,6.484635235635252
1933,7,105102.5,1,1,1,46172.47,0,0,1,0,0,4.30406509320417,6.501289670540389
1934,5,111375.32,2,1,0,2704.09,0,0,1,0,0,3.4011973816621555,6.587550014824796
1935,3,0.0,2,1,0,6726.53,0,1,0,0,0,3.6635616461296463,6.259581464064923
1936,9,150412.14,2,1,0,170764.08,1,0,1,0,0,3.4965075614664802,6.590301048196686
1937,3,156660.72,2,1,0,45742.42,0,1,0,0,0,3.4011973816621555,6.55250788703459
1938,3,90957.81,1,0,1,162304.59,0,1,0,0,0,3.6375861597263857,6.249975242259483
1939,7,104960.46,1,0,1,80883.82,0,1,0,0,0,3.6109179126442243,6.6052979209482015
1940,7,117052.82,1,1,0,118508.09,1,0,1,0,1,3.4339872044851463,6.274762021241939
1941,3,88915.85,1,1,0,69697.74,0,0,0,1,0,3.784189633918261,6.113682179832232
1942,6,148071.39,1,1,0,183575.01,0,1,0,0,0,3.8066624897703196,6.52795791762255
1943,6,152182.83,1,0,0,161203.6,0,0,1,0,0,3.6635616461296463,6.590301048196686
1944,9,0.0,2,1,0,143752.77,0,0,0,1,0,3.6635616461296463,6.663132695990803
1945,5,130056.23,1,0,0,121894.31,0,1,0,0,1,3.091042453358316,6.598509028614515
1946,3,95039.73,2,1,1,147055.87,0,0,1,0,0,3.5263605246161616,6.473890696352274
1947,1,0.0,2,1,1,172033.57,0,1,0,0,0,3.9512437185814275,6.5337888379333435
1948,9,0.0,2,0,0,143774.06,0,0,0,1,0,3.5553480614894135,6.522092798170152
1949,2,112773.73,2,1,1,139366.58,1,1,0,0,0,3.7612001156935624,6.246106765481563
1950,10,123806.28,1,1,0,81776.84,1,1,0,0,1,3.6109179126442243,6.522092798170152
1951,8,144453.75,1,1,0,190998.96,0,1,0,0,1,3.970291913552122,6.403574197934815
1952,9,94667.29,2,0,1,4470.52,0,0,1,0,0,3.295836866004329,6.436150368369428
1953,10,0.0,2,0,1,135851.3,0,1,0,0,0,3.044522437723423,6.434546518787453
1954,5,174397.21,2,1,1,172372.63,0,0,0,1,0,3.9318256327243257,6.436150368369428
1955,3,108888.24,3,0,1,135875.51,1,0,1,0,1,4.060443010546419,6.336825731146441
1956,4,118803.35,2,1,1,128124.7,0,1,0,0,1,4.007333185232471,6.336825731146441
1957,6,171137.62,1,1,1,167023.95,0,1,0,0,1,3.9889840465642745,6.565264970035361
1958,6,0.0,1,0,0,149807.01,0,1,0,0,0,3.7376696182833684,6.4692503167957724
1959,8,136678.52,1,1,0,54290.62,0,1,0,0,0,3.4965075614664802,6.561030665896573
1960,1,135515.76,1,1,0,86013.96,1,0,0,1,0,3.58351893845611,6.484635235635252
1961,5,177799.83,2,0,0,79886.06,1,0,0,1,0,3.1780538303479458,6.558197802812269
1962,8,143542.36,3,1,0,141959.11,1,0,0,1,1,3.9512437185814275,5.8805329864007
1963,8,147487.23,2,1,0,66680.77,0,0,1,0,0,3.5263605246161616,6.359573868672378
1964,5,97764.41,1,1,0,98640.15,1,1,0,0,1,3.6888794541139363,6.684611727667927
1965,9,0.0,1,0,0,142797.5,1,1,0,0,1,3.4965075614664802,6.416732282512326
1966,8,139480.18,1,1,1,163581.67,1,0,1,0,0,3.871201010907891,6.523562306149512
1967,5,0.0,2,1,1,163221.22,0,0,0,1,0,3.2188758248682006,6.326149473155099
1968,9,140553.46,1,0,0,12440.44,1,0,0,1,0,3.6635616461296463,6.1903154058531475
1969,5,0.0,2,1,1,145551.6,1,1,0,0,0,3.58351893845611,6.57507584059962
1970,10,141162.08,1,1,0,50908.48,1,1,0,0,0,3.713572066704308,6.501289670540389
1971,4,65848.36,2,1,0,30149.21,0,0,0,1,0,3.258096538021482,6.366470447731438
1972,0,83319.28,1,0,0,57769.2,1,0,0,1,0,3.4011973816621555,6.597145701886651
1973,4,0.0,2,0,0,156381.47,0,1,0,0,0,3.713572066704308,6.541029999189903
1974,4,129731.64,2,1,0,178123.86,1,1,0,0,0,3.4965075614664802,6.542471960506805
1975,5,0.0,2,1,0,51112.8,1,1,0,0,0,3.5553480614894135,6.432940092739179
1976,6,0.0,2,0,0,173783.38,1,0,0,1,0,3.6375861597263857,6.393590753950631
1977,1,0.0,3,0,0,174770.14,0,0,0,1,1,3.5553480614894135,6.57507584059962
1978,5,107106.33,2,1,0,172063.09,0,0,1,0,0,3.6109179126442243,6.202535517187923
1979,8,0.0,2,1,1,155294.17,0,1,0,0,0,3.4965075614664802,6.467698726104354
1980,9,0.0,2,1,1,40320.3,1,1,0,0,0,3.4011973816621555,6.317164686747284
1981,1,105303.73,1,0,1,134260.34,1,0,0,1,0,4.23410650459726,6.16541785423142
1982,6,165798.1,1,1,0,147090.9,0,1,0,0,0,3.332204510175204,6.502790045915623
1983,4,0.0,2,1,0,132368.47,1,0,0,1,0,3.6888794541139363,6.617402977974478
1984,1,126495.57,2,1,1,164741.5,1,0,0,1,0,3.8066624897703196,6.274762021241939
1985,9,116393.59,1,1,0,63051.32,1,0,0,1,1,3.8501476017100584,6.577861357721047
1986,2,81733.74,2,0,0,199761.29,1,0,1,0,0,3.713572066704308,6.739336627357174
1987,4,0.0,1,0,1,55725.04,0,1,0,0,1,3.9889840465642745,6.6039438246004725
1988,8,106171.68,1,1,0,163145.5,1,0,0,1,1,3.828641396489095,6.333279628139691
1989,0,96020.86,1,1,1,57992.49,0,0,0,1,0,3.332204510175204,6.543911845564792
1990,1,0.0,2,0,1,193093.77,0,0,0,1,0,3.713572066704308,6.734591659972948
1991,2,181671.16,2,1,1,57531.14,0,0,1,0,0,3.58351893845611,6.439350371100098
1992,6,185709.28,2,1,1,77242.19,1,1,0,0,0,3.367295829986474,6.418364935936212
1993,8,134250.17,3,0,0,153046.16,0,0,1,0,1,4.0943445622221,6.714170529909472
1994,7,0.0,1,1,0,63405.2,1,1,0,0,1,3.8918202981106265,6.558197802812269
1995,5,95671.75,2,1,1,106564.88,1,1,0,0,0,3.784189633918261,6.369900982828227
1996,2,0.0,2,0,0,42763.12,0,1,0,0,1,4.127134385045092,6.280395838960195
1997,1,142151.75,2,1,1,168753.34,1,1,0,0,0,3.5263605246161616,6.51025834052315
1998,5,127823.93,1,1,1,19483.35,0,1,0,0,0,3.7612001156935624,6.401917196727186
1999,3,144164.29,1,1,1,158646.46,0,0,1,0,0,3.7612001156935624,6.450470422144176
2000,1,63492.94,1,1,1,83172.19,0,1,0,0,0,4.060443010546419,6.7357800142423265
2001,3,0.0,2,1,1,76889.79,1,1,0,0,0,3.295836866004329,6.493753839851686
2002,2,0.0,2,0,1,51554.58,0,1,0,0,0,4.30406509320417,6.398594934535208
2003,0,106134.46,1,0,1,105570.39,0,1,0,0,0,3.713572066704308,6.448889394146858
2004,8,127269.75,1,0,1,79495.01,0,0,1,0,0,3.367295829986474,6.52795791762255
2005,3,124493.03,2,0,1,52583.79,1,0,1,0,1,3.4657359027997265,6.665683717782408
2006,7,0.0,2,1,0,26848.25,0,1,0,0,0,3.6635616461296463,6.532334292222349
2007,10,146547.78,1,0,1,10072.55,1,0,1,0,1,3.7612001156935624,6.558197802812269
2008,6,99610.92,2,1,0,187296.78,0,1,0,0,0,3.7612001156935624,6.459904454377535
2009,5,117837.43,1,1,0,104016.61,0,0,1,0,1,3.828641396489095,6.591673732008658
2010,8,168522.37,1,1,1,151310.16,1,0,0,1,0,3.871201010907891,6.320768294250582
2011,9,117337.54,2,0,1,62810.91,0,1,0,0,0,3.4657359027997265,6.345636360828596
2012,9,108131.53,1,0,1,60830.38,0,1,0,0,0,4.30406509320417,6.734591659972948
2013,4,136496.12,2,1,0,116672.02,0,0,1,0,0,3.5553480614894135,6.558197802812269
2014,3,116324.53,1,1,0,77304.49,0,1,0,0,0,3.4657359027997265,6.315358001522335
2015,2,75470.23,1,1,1,52894.01,1,0,1,0,0,3.6888794541139363,6.658011045870748
2016,4,172646.82,1,1,1,116471.43,0,1,0,0,0,3.332204510175204,6.54534966033442
2017,4,0.0,1,0,0,4539.38,1,0,0,1,0,3.6109179126442243,6.590301048196686
2018,3,160358.68,2,1,0,142367.72,0,0,1,0,0,3.295836866004329,6.53813982376767
2019,3,98415.37,1,1,1,110520.48,0,1,0,0,0,3.4011973816621555,6.559615237493242
2020,6,57809.32,1,1,0,188258.49,1,0,1,0,0,3.4011973816621555,6.440946540632921
2021,3,128743.8,1,0,0,197322.13,1,0,1,0,0,2.8903717578961645,6.573680166960646
